"province.name","year","province.code","indec.prov.code","fips.code","iso.code","region","date","election.type","round","party.label","party.acro","party.num","incumbent_party","pres_last.name","pres_first.name","vice.pres_last.name","vice.pres_first.name","votes","electors","votes.pct","electors.pct","party.votes","total.votes","turnout","registered.voters"
"TUCUMAN",2011,123,90,"AR24","AR-T","NOA",2011-10-23,"PRESIDENTIAL","FIRST","COALICION CIVICA - AFIRMACION PARA UNA REPUBLICA IGUALITARIA","CC-ARI",47,0,"CARRIO","ELISA MARIA AVELINA","PEREZ","ADRIAN",7738,,0.95847,,807332,822914,80.81523,1018266
"TUCUMAN",2011,123,90,"AR24","AR-T","NOA",2011-10-23,"PRESIDENTIAL","FIRST","FRENTE PARA LA VICTORIA","FPV",131,1,"FERNANDEZ DE KIRCHNER","CRISTINA","BOUDOU","AMADO",526267,,65.18595,,807332,822914,80.81523,1018266
"TUCUMAN",2011,123,90,"AR24","AR-T","NOA",2011-10-23,"PRESIDENTIAL","FIRST","FRENTE POPULAR","",132,0,"DUHALDE","EDUARDO ALBERTO","DAS NEVES","MARIO",23455,,2.90525,,807332,822914,80.81523,1018266
"TUCUMAN",2011,123,90,"AR24","AR-T","NOA",2011-10-23,"PRESIDENTIAL","FIRST","COMPROMISO FEDERAL","CF",133,0,"RODRIGUEZ SAA","ALBERTO","VERNET","JOSE MARIA",39367,,4.87618,,807332,822914,80.81523,1018266
"TUCUMAN",2011,123,90,"AR24","AR-T","NOA",2011-10-23,"PRESIDENTIAL","FIRST","FRENTE AMPLIO PROGRESISTA","",134,0,"BINNER","HERMES","MORANDINI","NORMA",87539,,10.843,,807332,822914,80.81523,1018266
"TUCUMAN",2011,123,90,"AR24","AR-T","NOA",2011-10-23,"PRESIDENTIAL","FIRST","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","FIT",135,0,"ALTAMIRA","JORGE","CASTILLO","CHRISTIAN",15474,,1.91668,,807332,822914,80.81523,1018266
"TUCUMAN",2011,123,90,"AR24","AR-T","NOA",2011-10-23,"PRESIDENTIAL","FIRST","UNION PARA EL DESARROLLO SOCIAL","UCR",137,0,"ALFONSIN","RICARDO LUIS","GONZALEZ FRAGA","JAVIER",107492,,13.31447,,807332,822914,80.81523,1018266
"TUCUMAN",2011,123,90,"AR24","AR-T","NOA",2011-10-23,"PRESIDENTIAL","FIRST","BLANK VOTES","BLANK VOTES",9998,,".",".",".",".",8935,,,,807332,822914,80.81523,1018266
"TUCUMAN",2011,123,90,"AR24","AR-T","NOA",2011-10-23,"PRESIDENTIAL","FIRST","NULL VOTES","NULL VOTES",9999,,".",".",".",".",6647,,,,807332,822914,80.81523,1018266
"TIERRA DEL FUEGO",2011,124,94,"AR23","AR-V","PATAGONIA",2011-10-23,"PRESIDENTIAL","FIRST","COALICION CIVICA - AFIRMACION PARA UNA REPUBLICA IGUALITARIA","CC-ARI",47,0,"CARRIO","ELISA MARIA AVELINA","PEREZ","ADRIAN",1063,,1.5009,,70824,73356,73.37067,99980
"TIERRA DEL FUEGO",2011,124,94,"AR23","AR-V","PATAGONIA",2011-10-23,"PRESIDENTIAL","FIRST","FRENTE PARA LA VICTORIA","FPV",131,1,"FERNANDEZ DE KIRCHNER","CRISTINA","BOUDOU","AMADO",48465,,68.43019,,70824,73356,73.37067,99980
"TIERRA DEL FUEGO",2011,124,94,"AR23","AR-V","PATAGONIA",2011-10-23,"PRESIDENTIAL","FIRST","FRENTE POPULAR","",132,0,"DUHALDE","EDUARDO ALBERTO","DAS NEVES","MARIO",2510,,3.544,,70824,73356,73.37067,99980
"TIERRA DEL FUEGO",2011,124,94,"AR23","AR-V","PATAGONIA",2011-10-23,"PRESIDENTIAL","FIRST","COMPROMISO FEDERAL","CF",133,0,"RODRIGUEZ SAA","ALBERTO","VERNET","JOSE MARIA",4032,,5.69299,,70824,73356,73.37067,99980
"TIERRA DEL FUEGO",2011,124,94,"AR23","AR-V","PATAGONIA",2011-10-23,"PRESIDENTIAL","FIRST","FRENTE AMPLIO PROGRESISTA","",134,0,"BINNER","HERMES","MORANDINI","NORMA",7267,,10.26065,,70824,73356,73.37067,99980
"TIERRA DEL FUEGO",2011,124,94,"AR23","AR-V","PATAGONIA",2011-10-23,"PRESIDENTIAL","FIRST","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","FIT",135,0,"ALTAMIRA","JORGE","CASTILLO","CHRISTIAN",1370,,1.93437,,70824,73356,73.37067,99980
"TIERRA DEL FUEGO",2011,124,94,"AR23","AR-V","PATAGONIA",2011-10-23,"PRESIDENTIAL","FIRST","UNION PARA EL DESARROLLO SOCIAL","UCR",137,0,"ALFONSIN","RICARDO LUIS","GONZALEZ FRAGA","JAVIER",6117,,8.6369,,70824,73356,73.37067,99980
"TIERRA DEL FUEGO",2011,124,94,"AR23","AR-V","PATAGONIA",2011-10-23,"PRESIDENTIAL","FIRST","BLANK VOTES","BLANK VOTES",9998,,".",".",".",".",1182,,,,70824,73356,73.37067,99980
"TIERRA DEL FUEGO",2011,124,94,"AR23","AR-V","PATAGONIA",2011-10-23,"PRESIDENTIAL","FIRST","NULL VOTES","NULL VOTES",9999,,".",".",".",".",1350,,,,70824,73356,73.37067,99980
"CAPITAL FEDERAL",2015,101,2,"AR07","AR-C","BUENOS AIRES",2015-10-25,"PRESIDENTIAL","FIRST","FRENTE PARA LA VICTORIA","FPV",131,1,"SCIOLI","DANIEL OSVALDO","ZANNINI","CARLOS",476632,,24.089,,1978632,2011868,78.3255,2568598
"CAPITAL FEDERAL",2015,101,2,"AR07","AR-C","BUENOS AIRES",2015-10-25,"PRESIDENTIAL","FIRST","ALIANZA PROGRESISTAS","PROGRESISTAS",132,0,"STOLBIZER","MARGARITA ROSA","OLAVIAGA","MIGUEL ANGEL",100462,,5.0773,,1978632,2011868,78.3255,2568598
"CAPITAL FEDERAL",2015,101,2,"AR07","AR-C","BUENOS AIRES",2015-10-25,"PRESIDENTIAL","FIRST","COMPROMISO FEDERAL","CF",133,0,"RODRIGUEZ SAA","ADOLFO","NEGRE DE ALONSO","LILIANA TERESITA",13856,,0.7003,,1978632,2011868,78.3255,2568598
"CAPITAL FEDERAL",2015,101,2,"AR07","AR-C","BUENOS AIRES",2015-10-25,"PRESIDENTIAL","FIRST","CAMBIEMOS","CAMBIEMOS",135,0,"MACRI","MAURICIO","MICHETTI","MARTA GABRIELA",1001379,,50.6097,,1978632,2011868,78.3255,2568598
"CAPITAL FEDERAL",2015,101,2,"AR07","AR-C","BUENOS AIRES",2015-10-25,"PRESIDENTIAL","FIRST","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","FIT",137,0,"DEL CAÑO","NICOLAS","BREGMAN","MYRIAM",84238,,4.2574,,1978632,2011868,78.3255,2568598
"CAPITAL FEDERAL",2015,101,2,"AR07","AR-C","BUENOS AIRES",2015-10-25,"PRESIDENTIAL","FIRST","UNIDOS POR UNA NUEVA ALTERNATIVA","UNA",138,0,"MASSA","SERGIO TOMAS","SAENZ","GUSTAVO",302065,,15.2664,,1978632,2011868,78.3255,2568598
"CAPITAL FEDERAL",2015,101,2,"AR07","AR-C","BUENOS AIRES",2015-10-25,"PRESIDENTIAL","FIRST","BLANK VOTES","BLANK VOTES",9998,,".",".",".",".",21162,,,,1978632,2011868,78.3255,2568598
"CAPITAL FEDERAL",2015,101,2,"AR07","AR-C","BUENOS AIRES",2015-10-25,"PRESIDENTIAL","FIRST","NULL VOTES","NULL VOTES",9999,,".",".",".",".",12074,,,,1978632,2011868,78.3255,2568598
"BUENOS AIRES",2015,102,6,"AR01","AR-B","BUENOS AIRES",2015-10-25,"PRESIDENTIAL","FIRST","FRENTE PARA LA VICTORIA","FPV",131,1,"SCIOLI","DANIEL OSVALDO","ZANNINI","CARLOS",3563089,,37.2836,,9556730,9854658,82.7973,11902147
"BUENOS AIRES",2015,102,6,"AR01","AR-B","BUENOS AIRES",2015-10-25,"PRESIDENTIAL","FIRST","ALIANZA PROGRESISTAS","PROGRESISTAS",132,0,"STOLBIZER","MARGARITA ROSA","OLAVIAGA","MIGUEL ANGEL",272801,,2.8545,,9556730,9854658,82.7973,11902147
"BUENOS AIRES",2015,102,6,"AR01","AR-B","BUENOS AIRES",2015-10-25,"PRESIDENTIAL","FIRST","COMPROMISO FEDERAL","CF",133,0,"RODRIGUEZ SAA","ADOLFO","NEGRE DE ALONSO","LILIANA TERESITA",90448,,0.9464,,9556730,9854658,82.7973,11902147
"BUENOS AIRES",2015,102,6,"AR01","AR-B","BUENOS AIRES",2015-10-25,"PRESIDENTIAL","FIRST","CAMBIEMOS","CAMBIEMOS",135,0,"MACRI","MAURICIO","MICHETTI","MARTA GABRIELA",3134779,,32.8018,,9556730,9854658,82.7973,11902147
"BUENOS AIRES",2015,102,6,"AR01","AR-B","BUENOS AIRES",2015-10-25,"PRESIDENTIAL","FIRST","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","FIT",137,0,"DEL CAÑO","NICOLAS","BREGMAN","MYRIAM",351786,,3.681,,9556730,9854658,82.7973,11902147
"BUENOS AIRES",2015,102,6,"AR01","AR-B","BUENOS AIRES",2015-10-25,"PRESIDENTIAL","FIRST","UNIDOS POR UNA NUEVA ALTERNATIVA","UNA",138,0,"MASSA","SERGIO TOMAS","SAENZ","GUSTAVO",2143827,,22.4326,,9556730,9854658,82.7973,11902147
"BUENOS AIRES",2015,102,6,"AR01","AR-B","BUENOS AIRES",2015-10-25,"PRESIDENTIAL","FIRST","BLANK VOTES","BLANK VOTES",9998,,".",".",".",".",236769,,,,9556730,9854658,82.7973,11902147
"BUENOS AIRES",2015,102,6,"AR01","AR-B","BUENOS AIRES",2015-10-25,"PRESIDENTIAL","FIRST","NULL VOTES","NULL VOTES",9999,,".",".",".",".",61159,,,,9556730,9854658,82.7973,11902147
"CATAMARCA",2015,103,10,"AR02","AR-K","NOA",2015-10-25,"PRESIDENTIAL","FIRST","FRENTE PARA LA VICTORIA","FPV",131,1,"SCIOLI","DANIEL OSVALDO","ZANNINI","CARLOS",98831,,44.8378,,220419,237584,80.7554,294202
"CATAMARCA",2015,103,10,"AR02","AR-K","NOA",2015-10-25,"PRESIDENTIAL","FIRST","ALIANZA PROGRESISTAS","PROGRESISTAS",132,0,"STOLBIZER","MARGARITA ROSA","OLAVIAGA","MIGUEL ANGEL",2419,,1.0975,,220419,237584,80.7554,294202
"CATAMARCA",2015,103,10,"AR02","AR-K","NOA",2015-10-25,"PRESIDENTIAL","FIRST","COMPROMISO FEDERAL","CF",133,0,"RODRIGUEZ SAA","ADOLFO","NEGRE DE ALONSO","LILIANA TERESITA",1718,,0.7794,,220419,237584,80.7554,294202
"CATAMARCA",2015,103,10,"AR02","AR-K","NOA",2015-10-25,"PRESIDENTIAL","FIRST","CAMBIEMOS","CAMBIEMOS",135,0,"MACRI","MAURICIO","MICHETTI","MARTA GABRIELA",78958,,35.8218,,220419,237584,80.7554,294202
"CATAMARCA",2015,103,10,"AR02","AR-K","NOA",2015-10-25,"PRESIDENTIAL","FIRST","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","FIT",137,0,"DEL CAÑO","NICOLAS","BREGMAN","MYRIAM",3447,,1.5638,,220419,237584,80.7554,294202
"CATAMARCA",2015,103,10,"AR02","AR-K","NOA",2015-10-25,"PRESIDENTIAL","FIRST","UNIDOS POR UNA NUEVA ALTERNATIVA","UNA",138,0,"MASSA","SERGIO TOMAS","SAENZ","GUSTAVO",35046,,15.8997,,220419,237584,80.7554,294202
"CATAMARCA",2015,103,10,"AR02","AR-K","NOA",2015-10-25,"PRESIDENTIAL","FIRST","BLANK VOTES","BLANK VOTES",9998,,".",".",".",".",15913,,,,220419,237584,80.7554,294202
"CATAMARCA",2015,103,10,"AR02","AR-K","NOA",2015-10-25,"PRESIDENTIAL","FIRST","NULL VOTES","NULL VOTES",9999,,".",".",".",".",1252,,,,220419,237584,80.7554,294202
"CORDOBA",2015,104,14,"AR05","AR-X","CENTRO",2015-10-25,"PRESIDENTIAL","FIRST","FRENTE PARA LA VICTORIA","FPV",131,1,"SCIOLI","DANIEL OSVALDO","ZANNINI","CARLOS",418221,,19.2636,,2171042,2216757,79.4042,2791736
"CORDOBA",2015,104,14,"AR05","AR-X","CENTRO",2015-10-25,"PRESIDENTIAL","FIRST","ALIANZA PROGRESISTAS","PROGRESISTAS",132,0,"STOLBIZER","MARGARITA ROSA","OLAVIAGA","MIGUEL ANGEL",38998,,1.7963,,2171042,2216757,79.4042,2791736
"CORDOBA",2015,104,14,"AR05","AR-X","CENTRO",2015-10-25,"PRESIDENTIAL","FIRST","COMPROMISO FEDERAL","CF",133,0,"RODRIGUEZ SAA","ADOLFO","NEGRE DE ALONSO","LILIANA TERESITA",46235,,2.1296,,2171042,2216757,79.4042,2791736
"CORDOBA",2015,104,14,"AR05","AR-X","CENTRO",2015-10-25,"PRESIDENTIAL","FIRST","CAMBIEMOS","CAMBIEMOS",135,0,"MACRI","MAURICIO","MICHETTI","MARTA GABRIELA",1155333,,53.2156,,2171042,2216757,79.4042,2791736
"CORDOBA",2015,104,14,"AR05","AR-X","CENTRO",2015-10-25,"PRESIDENTIAL","FIRST","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","FIT",137,0,"DEL CAÑO","NICOLAS","BREGMAN","MYRIAM",69051,,3.1805,,2171042,2216757,79.4042,2791736
"CORDOBA",2015,104,14,"AR05","AR-X","CENTRO",2015-10-25,"PRESIDENTIAL","FIRST","UNIDOS POR UNA NUEVA ALTERNATIVA","UNA",138,0,"MASSA","SERGIO TOMAS","SAENZ","GUSTAVO",443204,,20.4143,,2171042,2216757,79.4042,2791736
"CORDOBA",2015,104,14,"AR05","AR-X","CENTRO",2015-10-25,"PRESIDENTIAL","FIRST","BLANK VOTES","BLANK VOTES",9998,,".",".",".",".",27470,,,,2171042,2216757,79.4042,2791736
"CORDOBA",2015,104,14,"AR05","AR-X","CENTRO",2015-10-25,"PRESIDENTIAL","FIRST","NULL VOTES","NULL VOTES",9999,,".",".",".",".",18245,,,,2171042,2216757,79.4042,2791736
"CORRIENTES",2015,105,18,"AR06","AR-W","NEA",2015-10-25,"PRESIDENTIAL","FIRST","FRENTE PARA LA VICTORIA","FPV",131,1,"SCIOLI","DANIEL OSVALDO","ZANNINI","CARLOS",313292,,50.2641,,623292,641073,79.0517,810954
"CORRIENTES",2015,105,18,"AR06","AR-W","NEA",2015-10-25,"PRESIDENTIAL","FIRST","ALIANZA PROGRESISTAS","PROGRESISTAS",132,0,"STOLBIZER","MARGARITA ROSA","OLAVIAGA","MIGUEL ANGEL",6487,,1.0408,,623292,641073,79.0517,810954
"CORRIENTES",2015,105,18,"AR06","AR-W","NEA",2015-10-25,"PRESIDENTIAL","FIRST","COMPROMISO FEDERAL","CF",133,0,"RODRIGUEZ SAA","ADOLFO","NEGRE DE ALONSO","LILIANA TERESITA",3342,,0.5362,,623292,641073,79.0517,810954
"CORRIENTES",2015,105,18,"AR06","AR-W","NEA",2015-10-25,"PRESIDENTIAL","FIRST","CAMBIEMOS","CAMBIEMOS",135,0,"MACRI","MAURICIO","MICHETTI","MARTA GABRIELA",198241,,31.8055,,623292,641073,79.0517,810954
"CORRIENTES",2015,105,18,"AR06","AR-W","NEA",2015-10-25,"PRESIDENTIAL","FIRST","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","FIT",137,0,"DEL CAÑO","NICOLAS","BREGMAN","MYRIAM",6824,,1.0948,,623292,641073,79.0517,810954
"CORRIENTES",2015,105,18,"AR06","AR-W","NEA",2015-10-25,"PRESIDENTIAL","FIRST","UNIDOS POR UNA NUEVA ALTERNATIVA","UNA",138,0,"MASSA","SERGIO TOMAS","SAENZ","GUSTAVO",95106,,15.2587,,623292,641073,79.0517,810954
"CORRIENTES",2015,105,18,"AR06","AR-W","NEA",2015-10-25,"PRESIDENTIAL","FIRST","BLANK VOTES","BLANK VOTES",9998,,".",".",".",".",14231,,,,623292,641073,79.0517,810954
"CORRIENTES",2015,105,18,"AR06","AR-W","NEA",2015-10-25,"PRESIDENTIAL","FIRST","NULL VOTES","NULL VOTES",9999,,".",".",".",".",3550,,,,623292,641073,79.0517,810954
"CHACO",2015,106,22,"AR03","AR-H","NEA",2015-10-25,"PRESIDENTIAL","FIRST","FRENTE PARA LA VICTORIA","FPV",131,1,"SCIOLI","DANIEL OSVALDO","ZANNINI","CARLOS",352304,,53.6926,,656150,668348,77.2754,864891
"CHACO",2015,106,22,"AR03","AR-H","NEA",2015-10-25,"PRESIDENTIAL","FIRST","ALIANZA PROGRESISTAS","PROGRESISTAS",132,0,"STOLBIZER","MARGARITA ROSA","OLAVIAGA","MIGUEL ANGEL",6990,,1.0653,,656150,668348,77.2754,864891
"CHACO",2015,106,22,"AR03","AR-H","NEA",2015-10-25,"PRESIDENTIAL","FIRST","COMPROMISO FEDERAL","CF",133,0,"RODRIGUEZ SAA","ADOLFO","NEGRE DE ALONSO","LILIANA TERESITA",4509,,0.6872,,656150,668348,77.2754,864891
"CHACO",2015,106,22,"AR03","AR-H","NEA",2015-10-25,"PRESIDENTIAL","FIRST","CAMBIEMOS","CAMBIEMOS",135,0,"MACRI","MAURICIO","MICHETTI","MARTA GABRIELA",185563,,28.2806,,656150,668348,77.2754,864891
"CHACO",2015,106,22,"AR03","AR-H","NEA",2015-10-25,"PRESIDENTIAL","FIRST","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","FIT",137,0,"DEL CAÑO","NICOLAS","BREGMAN","MYRIAM",9315,,1.4196,,656150,668348,77.2754,864891
"CHACO",2015,106,22,"AR03","AR-H","NEA",2015-10-25,"PRESIDENTIAL","FIRST","UNIDOS POR UNA NUEVA ALTERNATIVA","UNA",138,0,"MASSA","SERGIO TOMAS","SAENZ","GUSTAVO",97469,,14.8547,,656150,668348,77.2754,864891
"CHACO",2015,106,22,"AR03","AR-H","NEA",2015-10-25,"PRESIDENTIAL","FIRST","BLANK VOTES","BLANK VOTES",9998,,".",".",".",".",9387,,,,656150,668348,77.2754,864891
"CHACO",2015,106,22,"AR03","AR-H","NEA",2015-10-25,"PRESIDENTIAL","FIRST","NULL VOTES","NULL VOTES",9999,,".",".",".",".",2811,,,,656150,668348,77.2754,864891
"CHUBUT",2015,107,26,"AR04","AR-U","PATAGONIA",2015-10-25,"PRESIDENTIAL","FIRST","FRENTE PARA LA VICTORIA","FPV",131,1,"SCIOLI","DANIEL OSVALDO","ZANNINI","CARLOS",121314,,41.6692,,291136,332460,79.7725,416760
"CHUBUT",2015,107,26,"AR04","AR-U","PATAGONIA",2015-10-25,"PRESIDENTIAL","FIRST","ALIANZA PROGRESISTAS","PROGRESISTAS",132,0,"STOLBIZER","MARGARITA ROSA","OLAVIAGA","MIGUEL ANGEL",8466,,2.9079,,291136,332460,79.7725,416760
"CHUBUT",2015,107,26,"AR04","AR-U","PATAGONIA",2015-10-25,"PRESIDENTIAL","FIRST","COMPROMISO FEDERAL","CF",133,0,"RODRIGUEZ SAA","ADOLFO","NEGRE DE ALONSO","LILIANA TERESITA",2749,,0.9442,,291136,332460,79.7725,416760
"CHUBUT",2015,107,26,"AR04","AR-U","PATAGONIA",2015-10-25,"PRESIDENTIAL","FIRST","CAMBIEMOS","CAMBIEMOS",135,0,"MACRI","MAURICIO","MICHETTI","MARTA GABRIELA",62142,,21.3447,,291136,332460,79.7725,416760
"CHUBUT",2015,107,26,"AR04","AR-U","PATAGONIA",2015-10-25,"PRESIDENTIAL","FIRST","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","FIT",137,0,"DEL CAÑO","NICOLAS","BREGMAN","MYRIAM",10439,,3.5856,,291136,332460,79.7725,416760
"CHUBUT",2015,107,26,"AR04","AR-U","PATAGONIA",2015-10-25,"PRESIDENTIAL","FIRST","UNIDOS POR UNA NUEVA ALTERNATIVA","UNA",138,0,"MASSA","SERGIO TOMAS","SAENZ","GUSTAVO",86026,,29.5484,,291136,332460,79.7725,416760
"CHUBUT",2015,107,26,"AR04","AR-U","PATAGONIA",2015-10-25,"PRESIDENTIAL","FIRST","BLANK VOTES","BLANK VOTES",9998,,".",".",".",".",36603,,,,291136,332460,79.7725,416760
"CHUBUT",2015,107,26,"AR04","AR-U","PATAGONIA",2015-10-25,"PRESIDENTIAL","FIRST","NULL VOTES","NULL VOTES",9999,,".",".",".",".",4721,,,,291136,332460,79.7725,416760
"ENTRE RIOS",2015,108,30,"AR08","AR-E","CENTRO",2015-10-25,"PRESIDENTIAL","FIRST","FRENTE PARA LA VICTORIA","FPV",131,1,"SCIOLI","DANIEL OSVALDO","ZANNINI","CARLOS",313022,,37.6353,,831724,873041,84.6332,1031558
"ENTRE RIOS",2015,108,30,"AR08","AR-E","CENTRO",2015-10-25,"PRESIDENTIAL","FIRST","ALIANZA PROGRESISTAS","PROGRESISTAS",132,0,"STOLBIZER","MARGARITA ROSA","OLAVIAGA","MIGUEL ANGEL",17501,,2.1042,,831724,873041,84.6332,1031558
"ENTRE RIOS",2015,108,30,"AR08","AR-E","CENTRO",2015-10-25,"PRESIDENTIAL","FIRST","COMPROMISO FEDERAL","CF",133,0,"RODRIGUEZ SAA","ADOLFO","NEGRE DE ALONSO","LILIANA TERESITA",7925,,0.9528,,831724,873041,84.6332,1031558
"ENTRE RIOS",2015,108,30,"AR08","AR-E","CENTRO",2015-10-25,"PRESIDENTIAL","FIRST","CAMBIEMOS","CAMBIEMOS",135,0,"MACRI","MAURICIO","MICHETTI","MARTA GABRIELA",314057,,37.7598,,831724,873041,84.6332,1031558
"ENTRE RIOS",2015,108,30,"AR08","AR-E","CENTRO",2015-10-25,"PRESIDENTIAL","FIRST","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","FIT",137,0,"DEL CAÑO","NICOLAS","BREGMAN","MYRIAM",14420,,1.7337,,831724,873041,84.6332,1031558
"ENTRE RIOS",2015,108,30,"AR08","AR-E","CENTRO",2015-10-25,"PRESIDENTIAL","FIRST","UNIDOS POR UNA NUEVA ALTERNATIVA","UNA",138,0,"MASSA","SERGIO TOMAS","SAENZ","GUSTAVO",164799,,19.8141,,831724,873041,84.6332,1031558
"ENTRE RIOS",2015,108,30,"AR08","AR-E","CENTRO",2015-10-25,"PRESIDENTIAL","FIRST","BLANK VOTES","BLANK VOTES",9998,,".",".",".",".",34583,,,,831724,873041,84.6332,1031558
"ENTRE RIOS",2015,108,30,"AR08","AR-E","CENTRO",2015-10-25,"PRESIDENTIAL","FIRST","NULL VOTES","NULL VOTES",9999,,".",".",".",".",6734,,,,831724,873041,84.6332,1031558
"FORMOSA",2015,109,34,"AR09","AR-P","NEA",2015-10-25,"PRESIDENTIAL","FIRST","FRENTE PARA LA VICTORIA","FPV",131,1,"SCIOLI","DANIEL OSVALDO","ZANNINI","CARLOS",217026,,66.9809,,324012,338158,80.1759,421770
"FORMOSA",2015,109,34,"AR09","AR-P","NEA",2015-10-25,"PRESIDENTIAL","FIRST","ALIANZA PROGRESISTAS","PROGRESISTAS",132,0,"STOLBIZER","MARGARITA ROSA","OLAVIAGA","MIGUEL ANGEL",1116,,0.3444,,324012,338158,80.1759,421770
"FORMOSA",2015,109,34,"AR09","AR-P","NEA",2015-10-25,"PRESIDENTIAL","FIRST","COMPROMISO FEDERAL","CF",133,0,"RODRIGUEZ SAA","ADOLFO","NEGRE DE ALONSO","LILIANA TERESITA",696,,0.2148,,324012,338158,80.1759,421770
"FORMOSA",2015,109,34,"AR09","AR-P","NEA",2015-10-25,"PRESIDENTIAL","FIRST","CAMBIEMOS","CAMBIEMOS",135,0,"MACRI","MAURICIO","MICHETTI","MARTA GABRIELA",48742,,15.0433,,324012,338158,80.1759,421770
"FORMOSA",2015,109,34,"AR09","AR-P","NEA",2015-10-25,"PRESIDENTIAL","FIRST","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","FIT",137,0,"DEL CAÑO","NICOLAS","BREGMAN","MYRIAM",2615,,0.8071,,324012,338158,80.1759,421770
"FORMOSA",2015,109,34,"AR09","AR-P","NEA",2015-10-25,"PRESIDENTIAL","FIRST","UNIDOS POR UNA NUEVA ALTERNATIVA","UNA",138,0,"MASSA","SERGIO TOMAS","SAENZ","GUSTAVO",53817,,16.6096,,324012,338158,80.1759,421770
"FORMOSA",2015,109,34,"AR09","AR-P","NEA",2015-10-25,"PRESIDENTIAL","FIRST","BLANK VOTES","BLANK VOTES",9998,,".",".",".",".",11746,,,,324012,338158,80.1759,421770
"FORMOSA",2015,109,34,"AR09","AR-P","NEA",2015-10-25,"PRESIDENTIAL","FIRST","NULL VOTES","NULL VOTES",9999,,".",".",".",".",2400,,,,324012,338158,80.1759,421770
"JUJUY",2015,110,38,"AR10","AR-Y","NOA",2015-10-25,"PRESIDENTIAL","FIRST","FRENTE PARA LA VICTORIA","FPV",131,1,"SCIOLI","DANIEL OSVALDO","ZANNINI","CARLOS",152345,,37.5834,,405352,429170,84.3393,508861
"JUJUY",2015,110,38,"AR10","AR-Y","NOA",2015-10-25,"PRESIDENTIAL","FIRST","ALIANZA PROGRESISTAS","PROGRESISTAS",132,0,"STOLBIZER","MARGARITA ROSA","OLAVIAGA","MIGUEL ANGEL",3144,,0.7756,,405352,429170,84.3393,508861
"JUJUY",2015,110,38,"AR10","AR-Y","NOA",2015-10-25,"PRESIDENTIAL","FIRST","COMPROMISO FEDERAL","CF",133,0,"RODRIGUEZ SAA","ADOLFO","NEGRE DE ALONSO","LILIANA TERESITA",1846,,0.4554,,405352,429170,84.3393,508861
"JUJUY",2015,110,38,"AR10","AR-Y","NOA",2015-10-25,"PRESIDENTIAL","FIRST","CAMBIEMOS","CAMBIEMOS",135,0,"MACRI","MAURICIO","MICHETTI","MARTA GABRIELA",69882,,17.2398,,405352,429170,84.3393,508861
"JUJUY",2015,110,38,"AR10","AR-Y","NOA",2015-10-25,"PRESIDENTIAL","FIRST","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","FIT",137,0,"DEL CAÑO","NICOLAS","BREGMAN","MYRIAM",9564,,2.3594,,405352,429170,84.3393,508861
"JUJUY",2015,110,38,"AR10","AR-Y","NOA",2015-10-25,"PRESIDENTIAL","FIRST","UNIDOS POR UNA NUEVA ALTERNATIVA","UNA",138,0,"MASSA","SERGIO TOMAS","SAENZ","GUSTAVO",168571,,41.5863,,405352,429170,84.3393,508861
"JUJUY",2015,110,38,"AR10","AR-Y","NOA",2015-10-25,"PRESIDENTIAL","FIRST","BLANK VOTES","BLANK VOTES",9998,,".",".",".",".",20057,,,,405352,429170,84.3393,508861
"JUJUY",2015,110,38,"AR10","AR-Y","NOA",2015-10-25,"PRESIDENTIAL","FIRST","NULL VOTES","NULL VOTES",9999,,".",".",".",".",3761,,,,405352,429170,84.3393,508861
"LA PAMPA",2015,111,42,"AR11","AR-L","CENTRO",2015-10-25,"PRESIDENTIAL","FIRST","FRENTE PARA LA VICTORIA","FPV",131,1,"SCIOLI","DANIEL OSVALDO","ZANNINI","CARLOS",79963,,37.941,,210756,225308,82.0191,274702
"LA PAMPA",2015,111,42,"AR11","AR-L","CENTRO",2015-10-25,"PRESIDENTIAL","FIRST","ALIANZA PROGRESISTAS","PROGRESISTAS",132,0,"STOLBIZER","MARGARITA ROSA","OLAVIAGA","MIGUEL ANGEL",5509,,2.6139,,210756,225308,82.0191,274702
"LA PAMPA",2015,111,42,"AR11","AR-L","CENTRO",2015-10-25,"PRESIDENTIAL","FIRST","COMPROMISO FEDERAL","CF",133,0,"RODRIGUEZ SAA","ADOLFO","NEGRE DE ALONSO","LILIANA TERESITA",3704,,1.7575,,210756,225308,82.0191,274702
